38,02/12,Bahia,Cruzeiro,0,0,0,0
38,02/12,Ceará,Vasco,0,0,0,0
38,02/12,Chapecoense,São Paulo,0,0,1,0
38,02/12,Fluminense,América-MG,1,0,1,0
38,02/12,Grêmio,Corinthians,1,0,1,0
38,02/12,Palmeiras,Vitória,1,0,3,2
38,02/12,Paraná,Internacional,0,0,1,1
38,02/12,Sport,Santos,0,0,2,1
38,01/12,Atlético-MG,Botafogo,1,0,1,0
38,01/12,Flamengo,Athletico-PR,1,0,1,2
37,26/11,Botafogo,Paraná,1,0,2,1
37,26/11,São Paulo,Sport,0,0,0,0
37,25/11,América-MG,Bahia,0,0,1,0
37,25/11,Corinthians,Chapecoense,0,0,0,0
37,25/11,Internacional,Fluminense,0,0,2,0
37,25/11,Athletico-PR,Ceará,0,1,2,2
37,25/11,Cruzeiro,Flamengo,0,1,0,2
37,25/11,Vasco,Palmeiras,0,0,0,1
37,25/11,Vitória,Grêmio,0,0,0,0
37,24/11,Santos,Atlético-MG,3,1,3,2
36,22/11,Bahia,Fluminense,0,0,2,0
36,22/11,Ceará,Paraná,1,0,1,0
36,22/11,Chapecoense,Sport,2,0,2,1
36,22/11,Vasco,São Paulo,1,0,2,0
36,21/11,Athletico-PR,Corinthians,0,0,1,0
36,21/11,Cruzeiro,Vitória,1,0,3,0
36,21/11,Flamengo,Grêmio,0,0,2,0
36,21/11,Palmeiras,América-MG,0,0,4,0
36,21/11,Santos,Botafogo,1,0,1,1
36,21/11,Internacional,Atlético-MG,0,1,1,2
35,19/11,Fluminense,Ceará,0,0,0,0
35,18/11,Grêmio,Chapecoense,1,0,2,0
35,18/11,São Paulo,Cruzeiro,1,0,1,0
35,18/11,América-MG,Santos,1,1,2,1
35,18/11,Botafogo,Internacional,1,0,1,0
35,18/11,Paraná,Palmeiras,1,0,1,1
35,18/11,Sport,Flamengo,0,0,0,1
35,17/11,Atlético-MG,Bahia,0,0,1,0
35,17/11,Corinthians,Vasco,0,0,1,0
35,17/11,Vitória,Athletico-PR,0,1,1,2
34,15/11,Internacional,América-MG,2,0,2,0
34,15/11,São Paulo,Grêmio,0,0,1,1
34,15/11,Chapecoense,Botafogo,0,0,0,1
34,15/11,Flamengo,Santos,0,0,1,0
34,14/11,Cruzeiro,Corinthians,1,0,1,0
34,14/11,Palmeiras,Fluminense,1,0,3,0
34,14/11,Sport,Vitória,0,0,0,0
34,14/11,Bahia,Ceará,1,1,2,1
34,14/11,Paraná,Atlético-MG,0,1,0,1
34,14/11,Vasco,Athletico-PR,0,0,1,1
33,12/11,Santos,Chapecoense,0,1,0,1
33,11/11,Fluminense,Sport,0,0,0,0
33,11/11,Atlético-MG,Palmeiras,0,0,1,1
33,11/11,Ceará,Internacional,1,1,1,1
33,11/11,Grêmio,Vasco,1,1,2,1
33,11/11,Vitória,Bahia,1,1,2,2
33,10/11,Athletico-PR,Cruzeiro,2,0,2,0
33,10/11,Botafogo,Flamengo,2,0,2,1
33,10/11,América-MG,Paraná,0,0,0,1
33,10/11,Corinthians,São Paulo,0,0,1,1
32,05/11,Sport,Ceará,0,0,1,0
32,04/11,Bahia,Chapecoense,0,0,1,0
32,04/11,Internacional,Athletico-PR,0,0,2,1
32,04/11,América-MG,Cruzeiro,0,1,1,2
32,04/11,Botafogo,Corinthians,1,0,1,0
32,04/11,Paraná,Vitória,0,0,1,1
32,04/11,São Paulo,Flamengo,1,1,2,2
32,03/11,Palmeiras,Santos,2,0,3,2
32,03/11,Atlético-MG,Grêmio,0,1,0,1
32,03/11,Fluminense,Vasco,0,0,0,1
31,29/10,Ceará,Atlético-MG,1,1,2,1
31,27/10,Athletico-PR,Botafogo,0,1,2,1
31,27/10,Cruzeiro,Paraná,2,1,3,1
31,27/10,Chapecoense,América-MG,0,0,1,0
31,27/10,Corinthians,Bahia,0,0,2,1
31,27/10,Flamengo,Palmeiras,0,0,1,1
31,27/10,Grêmio,Sport,1,2,3,4
31,27/10,Santos,Fluminense,0,0,3,0
31,26/10,Vasco,Internacional,0,0,1,1
31,26/10,Vitória,São Paulo,0,1,0,1
28,24/10,Cruzeiro,Ceará,0,0,0,2
30,22/10,Internacional,Santos,1,0,2,2
30,21/10,Cruzeiro,Chapecoense,3,0,3,0
30,21/10,Paraná,Flamengo,0,1,0,4
30,21/10,Fluminense,Atlético-MG,0,0,1,0
30,21/10,Palmeiras,Ceará,2,0,2,1
30,21/10,Vitória,Corinthians,1,1,2,2
30,20/10,São Paulo,Athletico-PR,0,0,0,0
30,20/10,Sport,Vasco,1,1,2,1
30,20/10,América-MG,Grêmio,1,0,1,1
30,20/10,Botafogo,Bahia,0,0,0,1
29,15/10,Ceará,Botafogo,0,0,0,0
29,14/10,Athletico-PR,Sport,0,0,4,0
29,14/10,Atlético-MG,América-MG,0,0,0,0
29,14/10,Internacional,São Paulo,1,1,3,1
29,14/10,Palmeiras,Grêmio,1,0,2,0
29,14/10,Vasco,Cruzeiro,0,0,2,0
29,14/10,Chapecoense,Vitória,0,1,0,1
29,13/10,Bahia,Paraná,0,0,2,0
29,13/10,Santos,Corinthians,1,0,1,0
29,13/10,Flamengo,Fluminense,2,0,3,0
28,09/10,Botafogo,Vasco,1,1,1,1
28,08/10,Fluminense,Paraná,2,0,4,0
28,06/10,Grêmio,Bahia,0,1,2,2
28,06/10,São Paulo,Palmeiras,0,2,0,2
28,06/10,Athletico-PR,América-MG,2,0,4,0
28,06/10,Chapecoense,Atlético-MG,0,0,1,0
28,05/10,Vitória,Santos,0,1,0,1
28,05/10,Corinthians,Flamengo,0,0,0,3
28,05/10,Sport,Internacional,0,0,2,1
27,01/10,Paraná,Vasco,1,1,1,1
27,30/09,Ceará,Chapecoense,0,1,3,1
27,30/09,Atlético-MG,Sport,4,1,5,2
27,30/09,Botafogo,São Paulo,2,1,2,2
27,30/09,Internacional,Vitória,0,1,2,1
27,30/09,Santos,Athletico-PR,0,0,1,0
27,30/09,Palmeiras,Cruzeiro,2,1,3,1
27,29/09,Bahia,Flamengo,0,0,0,0
27,29/09,América-MG,Corinthians,0,0,0,0
27,29/09,Fluminense,Grêmio,0,0,0,1
3,27/09,Santos,Vasco,1,0,1,1
26,24/09,Chapecoense,Fluminense,0,2,1,2
26,24/09,Vasco,Bahia,1,1,2,1
26,23/09,Cruzeiro,Santos,0,1,2,1
26,23/09,Sport,Palmeiras,0,0,0,1
26,23/09,Vitória,Botafogo,1,2,3,4
26,23/09,Athletico-PR,Paraná,2,0,3,0
26,23/09,Corinthians,Internacional,0,1,1,1
26,23/09,Flamengo,Atlético-MG,1,1,2,1
26,23/09,Grêmio,Ceará,2,2,3,2
26,22/09,São Paulo,América-MG,1,0,1,1
25,17/09,Chapecoense,Internacional,1,1,2,1
25,16/09,Corinthians,Sport,0,1,2,1
25,16/09,Athletico-PR,Fluminense,2,0,3,1
25,16/09,Bahia,Palmeiras,1,0,1,1
25,16/09,Cruzeiro,Atlético-MG,0,0,0,0
25,16/09,Santos,São Paulo,0,0,0,0
25,16/09,Botafogo,América-MG,1,0,1,0
25,15/09,Vasco,Flamengo,1,0,1,1
25,15/09,Ceará,Vitória,1,0,2,0
25,15/09,Grêmio,Paraná,0,0,2,0
20,13/09,Chapecoense,Athletico-PR,0,0,2,1
24,10/09,Atlético-MG,Athletico-PR,1,1,3,1
24,09/09,Paraná,Santos,0,0,0,2
24,09/09,Vitória,Vasco,0,0,1,0
24,09/09,América-MG,Ceará,0,0,0,0
24,09/09,Fluminense,Botafogo,1,0,1,0
24,09/09,Internacional,Grêmio,0,0,1,0
24,09/09,Palmeiras,Corinthians,0,0,1,0
24,08/09,Flamengo,Chapecoense,1,0,2,0
24,08/09,São Paulo,Bahia,0,0,1,0
24,08/09,Sport,Cruzeiro,0,0,0,0
23,06/09,América-MG,Vasco,1,0,2,1
23,06/09,Fluminense,Vitória,0,0,0,0
23,06/09,Santos,Grêmio,0,0,0,0
23,05/09,Atlético-MG,São Paulo,1,0,1,0
23,05/09,Internacional,Flamengo,1,0,2,1
23,05/09,Palmeiras,Athletico-PR,0,0,2,0
23,05/09,Paraná,Chapecoense,1,0,1,1
23,05/09,Ceará,Corinthians,1,0,2,1
23,05/09,Bahia,Sport,0,0,2,0
23,05/09,Botafogo,Cruzeiro,1,1,1,1
22,02/09,Chapecoense,Palmeiras,0,1,1,2
22,02/09,Cruzeiro,Internacional,0,0,0,0
22,02/09,Athletico-PR,Bahia,0,0,2,0
22,02/09,São Paulo,Fluminense,0,0,1,1
22,02/09,Sport,Paraná,1,0,1,0
22,02/09,Flamengo,Ceará,0,0,0,1
22,01/09,Corinthians,Atlético-MG,1,1,1,1
22,01/09,Vasco,Santos,0,1,0,3
22,01/09,Grêmio,Botafogo,2,0,4,0
22,01/09,Vitória,América-MG,0,0,1,0
15,29/08,Athletico-PR,Vasco,0,0,1,0
15,29/08,Ceará,Bahia,0,1,0,2
21,26/08,Vasco,Chapecoense,0,0,3,1
21,26/08,América-MG,Flamengo,1,1,2,2
21,26/08,Internacional,Palmeiras,0,0,0,0
21,26/08,Vitória,Atlético-MG,0,0,1,0
21,26/08,São Paulo,Ceará,0,0,1,0
21,25/08,Botafogo,Sport,0,0,2,0
21,25/08,Cruzeiro,Fluminense,1,1,2,1
21,25/08,Athletico-PR,Grêmio,1,1,2,1
21,25/08,Corinthians,Paraná,1,0,1,0
21,25/08,Santos,Bahia,0,0,2,0
20,23/08,Atlético-MG,Vasco,0,0,0,0
20,23/08,Flamengo,Vitória,1,0,1,0
20,22/08,Fluminense,Corinthians,1,0,1,0
20,22/08,Grêmio,Cruzeiro,0,1,1,1
20,22/08,Palmeiras,Botafogo,0,0,2,0
20,22/08,Sport,América-MG,0,0,0,2
20,22/08,Bahia,Internacional,0,1,0,1
20,22/08,Paraná,São Paulo,1,1,1,1
19,20/08,Vasco,Ceará,0,0,1,1
19,19/08,América-MG,Fluminense,0,0,0,0
19,19/08,São Paulo,Chapecoense,1,0,2,0
19,19/08,Botafogo,Atlético-MG,0,0,0,3
19,19/08,Cruzeiro,Bahia,0,0,1,1
19,19/08,Vitória,Palmeiras,0,2,0,3
19,19/08,Athletico-PR,Flamengo,3,0,3,0
19,19/08,Internacional,Paraná,0,0,1,0
19,18/08,Corinthians,Grêmio,0,0,0,1
19,18/08,Santos,Sport,1,0,3,0
18,13/08,Fluminense,Internacional,0,3,0,3
18,12/08,Grêmio,Vitória,2,0,4,0
18,12/08,Palmeiras,Vasco,0,0,1,0
18,12/08,Chapecoense,Corinthians,0,1,2,1
18,12/08,Flamengo,Cruzeiro,1,0,1,0
18,12/08,Sport,São Paulo,0,1,1,3
18,12/08,Atlético-MG,Santos,1,1,3,1
18,12/08,Paraná,Botafogo,0,0,1,1
18,11/08,Bahia,América-MG,0,0,1,0
18,11/08,Ceará,Athletico-PR,0,0,0,0
20,08/08,Ceará,Santos,0,0,1,1
17,06/08,Atlético-MG,Internacional,0,0,0,1
17,05/08,Fluminense,Bahia,1,0,1,1
17,05/08,Sport,Chapecoense,0,1,1,1
17,05/08,América-MG,Palmeiras,0,0,0,0
17,05/08,Paraná,Ceará,0,1,0,1
17,05/08,São Paulo,Vasco,1,0,2,1
17,05/08,Vitória,Cruzeiro,0,0,1,1
17,04/08,Corinthians,Athletico-PR,0,0,0,0
17,04/08,Grêmio,Flamengo,1,0,2,0
17,04/08,Botafogo,Santos,0,0,0,0
16,30/07,Bahia,Atlético-MG,0,1,2,2
16,29/07,Chapecoense,Grêmio,0,1,1,1
16,29/07,Santos,América-MG,0,1,0,1
16,29/07,Athletico-PR,Vitória,3,0,4,0
16,29/07,Cruzeiro,São Paulo,0,1,0,2
16,29/07,Flamengo,Sport,1,1,4,1
16,29/07,Internacional,Botafogo,2,0,3,0
16,29/07,Palmeiras,Paraná,2,0,3,0
16,29/07,Vasco,Corinthians,1,0,1,4
16,28/07,Ceará,Fluminense,1,0,1,0
15,26/07,América-MG,Internacional,2,0,2,1
15,26/07,Botafogo,Chapecoense,0,0,1,0
15,26/07,Grêmio,São Paulo,1,1,2,1
15,26/07,Vitória,Sport,0,0,1,0
15,25/07,Corinthians,Cruzeiro,0,0,2,0
15,25/07,Santos,Flamengo,1,1,1,1
15,25/07,Atlético-MG,Paraná,1,0,2,0
15,25/07,Fluminense,Palmeiras,1,0,1,0
14,23/07,Internacional,Ceará,0,0,1,0
14,22/07,Chapecoense,Santos,0,0,0,0
14,22/07,Cruzeiro,Athletico-PR,0,1,2,1
14,22/07,Bahia,Vitória,2,0,4,1
14,22/07,Palmeiras,Atlético-MG,1,0,3,2
14,22/07,Paraná,América-MG,1,0,1,0
14,22/07,Sport,Fluminense,1,1,1,2
14,22/07,Vasco,Grêmio,1,0,1,0
14,21/07,São Paulo,Corinthians,0,0,3,1
14,21/07,Flamengo,Botafogo,2,0,2,0
13,19/07,Athletico-PR,Internacional,1,1,2,2
13,19/07,Santos,Palmeiras,0,1,1,1
13,19/07,Vasco,Fluminense,0,0,1,1
13,19/07,Chapecoense,Bahia,0,0,1,1
13,19/07,Cruzeiro,América-MG,1,1,3,1
13,18/07,Corinthians,Botafogo,1,0,2,0
13,18/07,Flamengo,São Paulo,0,0,0,1
13,18/07,Grêmio,Atlético-MG,0,0,2,0
13,18/07,Vitória,Paraná,1,0,1,0
13,18/07,Ceará,Sport,0,0,1,0
12,13/06,Atlético-MG,Ceará,0,0,2,1
12,13/06,Bahia,Corinthians,0,0,1,0
12,13/06,Internacional,Vasco,2,0,3,1
12,13/06,Botafogo,Athletico-PR,1,0,2,0
12,13/06,Palmeiras,Flamengo,1,0,1,1
12,13/06,Paraná,Cruzeiro,0,0,1,1
12,13/06,Sport,Grêmio,0,0,0,0
12,13/06,Fluminense,Santos,0,0,0,1
12,13/06,América-MG,Chapecoense,0,0,0,0
12,12/06,São Paulo,Vitória,2,0,3,0
11,10/06,Flamengo,Paraná,1,0,2,0
11,10/06,Santos,Internacional,0,1,1,2
11,10/06,Atlético-MG,Fluminense,2,2,5,2
11,10/06,Bahia,Botafogo,1,1,3,3
11,10/06,Ceará,Palmeiras,1,2,2,2
11,10/06,Grêmio,América-MG,1,0,1,0
11,09/06,Corinthians,Vitória,0,0,0,0
11,09/06,Chapecoense,Cruzeiro,0,0,2,0
11,09/06,Vasco,Sport,2,1,3,2
11,09/06,Athletico-PR,São Paulo,0,0,0,1
10,07/06,América-MG,Atlético-MG,0,2,1,3
10,07/06,Fluminense,Flamengo,0,1,0,2
10,07/06,Paraná,Bahia,0,0,1,0
10,06/06,Cruzeiro,Vasco,0,1,1,1
10,06/06,Grêmio,Palmeiras,0,0,0,2
10,06/06,Corinthians,Santos,0,0,1,1
10,06/06,Sport,Athletico-PR,0,0,1,0
10,06/06,Botafogo,Ceará,0,0,0,0
10,06/06,Vitória,Chapecoense,0,0,1,0
10,05/06,São Paulo,Internacional,0,0,0,0
9,04/06,Paraná,Fluminense,0,0,2,1
9,03/06,Ceará,Cruzeiro,0,1,0,1
9,03/06,América-MG,Athletico-PR,1,1,3,1
9,03/06,Bahia,Grêmio,0,1,0,2
9,03/06,Flamengo,Corinthians,0,0,1,0
9,03/06,Santos,Vitória,4,0,5,2
9,02/06,Palmeiras,São Paulo,0,1,3,1
9,02/06,Vasco,Botafogo,0,2,1,2
9,02/06,Atlético-MG,Chapecoense,2,2,3,3
9,02/06,Internacional,Sport,0,0,0,0
8,31/05,Athletico-PR,Santos,1,0,2,0
8,31/05,Corinthians,América-MG,0,0,1,0
8,31/05,Flamengo,Bahia,2,0,2,0
8,30/05,Cruzeiro,Palmeiras,0,0,1,0
8,30/05,Grêmio,Fluminense,0,0,0,0
8,30/05,Chapecoense,Ceará,0,0,2,0
8,30/05,São Paulo,Botafogo,3,1,3,2
8,30/05,Sport,Atlético-MG,1,0,3,2
8,30/05,Vasco,Paraná,1,0,1,0
8,30/05,Vitória,Internacional,1,2,2,3
7,27/05,América-MG,São Paulo,1,2,1,3
7,27/05,Ceará,Grêmio,0,0,0,1
7,27/05,Bahia,Vasco,0,0,3,0
7,27/05,Botafogo,Vitória,1,1,1,1
7,27/05,Internacional,Corinthians,0,1,2,1
7,27/05,Santos,Cruzeiro,0,0,0,1
7,27/05,Paraná,Athletico-PR,0,0,0,0
7,26/05,Atlético-MG,Flamengo,0,0,0,1
7,26/05,Palmeiras,Sport,1,0,2,3
7,26/05,Fluminense,Chapecoense,2,0,3,1
6,21/05,Internacional,Chapecoense,1,0,3,0
6,20/05,Fluminense,Athletico-PR,2,0,2,0
6,20/05,América-MG,Botafogo,0,0,1,0
6,20/05,Paraná,Grêmio,0,0,0,0
6,20/05,São Paulo,Santos,0,0,1,0
6,20/05,Sport,Corinthians,0,0,1,1
6,20/05,Vitória,Ceará,1,0,2,1
6,19/05,Palmeiras,Bahia,3,0,3,0
6,19/05,Flamengo,Vasco,1,1,1,1
6,19/05,Atlético-MG,Cruzeiro,0,0,1,0
5,14/05,Botafogo,Fluminense,1,1,2,1
5,14/05,Ceará,América-MG,1,2,2,2
5,13/05,Santos,Paraná,0,0,3,1
5,13/05,Athletico-PR,Atlético-MG,1,0,1,2
5,13/05,Bahia,São Paulo,2,1,2,2
5,13/05,Chapecoense,Flamengo,1,0,3,2
5,13/05,Corinthians,Palmeiras,1,0,1,0
5,13/05,Vasco,Vitória,1,1,2,3
5,13/05,Cruzeiro,Sport,1,0,2,0
5,12/05,Grêmio,Internacional,0,0,0,0
4,07/05,Chapecoense,Paraná,0,0,1,1
4,06/05,Grêmio,Santos,2,1,5,1
4,06/05,Sport,Bahia,1,0,2,0
4,06/05,Athletico-PR,Palmeiras,0,1,1,3
4,06/05,Cruzeiro,Botafogo,0,0,1,0
4,06/05,Flamengo,Internacional,0,0,2,0
4,06/05,Vitória,Fluminense,1,0,1,2
4,06/05,Corinthians,Ceará,1,1,1,1
4,05/05,São Paulo,Atlético-MG,1,0,2,2
4,05/05,Vasco,América-MG,0,1,4,1
3,30/04,América-MG,Vitória,2,0,2,1
3,29/04,Internacional,Cruzeiro,0,0,0,0
3,29/04,Atlético-MG,Corinthians,0,0,1,0
3,29/04,Bahia,Athletico-PR,0,0,0,0
3,29/04,Ceará,Flamengo,0,1,0,3
3,29/04,Fluminense,São Paulo,0,1,1,1
3,29/04,Palmeiras,Chapecoense,0,0,0,0
3,29/04,Paraná,Sport,0,1,1,2
3,28/04,Botafogo,Grêmio,1,1,2,1
2,23/04,Sport,Botafogo,0,0,1,1
2,22/04,Grêmio,Athletico-PR,0,0,0,0
2,22/04,Atlético-MG,Vitória,1,0,2,1
2,22/04,Ceará,São Paulo,0,0,0,0
2,22/04,Chapecoense,Vasco,1,0,1,1
2,22/04,Fluminense,Cruzeiro,0,0,1,0
2,22/04,Palmeiras,Internacional,1,0,1,0
2,22/04,Paraná,Corinthians,0,2,0,4
2,21/04,Flamengo,América-MG,2,0,2,0
2,21/04,Bahia,Santos,0,0,1,0
1,16/04,Botafogo,Palmeiras,0,0,1,1
1,16/04,São Paulo,Paraná,1,0,1,0
1,15/04,Athletico-PR,Chapecoense,0,0,5,1
1,15/04,Corinthians,Fluminense,1,0,2,1
1,15/04,Internacional,Bahia,1,0,2,0
1,15/04,Vasco,Atlético-MG,0,1,2,1
1,15/04,América-MG,Sport,3,0,3,0
1,14/04,Santos,Ceará,1,0,2,0
1,14/04,Vitória,Flamengo,1,1,2,2
1,14/04,Cruzeiro,Grêmio,0,0,0,1
